file,name,wins,losses,games,win_rate,terminal,colors,total_cards,draft_id,build_index
3wins_6games_3losses_wr50_id030577.dck,3wins_6games_3losses_wr50_id030577,3,3,6,50.00,eliminated,WB,40,92938afcb44b4201b1dda4d270cc54f6,0
5wins_8games_3losses_wr62_id101656.dck,5wins_8games_3losses_wr62_id101656,5,3,8,62.50,eliminated,WR,40,73aa46a777b54811bf0659f3d1da2349,0
3wins_6games_3losses_wr50_id042888.dck,3wins_6games_3losses_wr50_id042888,3,3,6,50.00,eliminated,WR,40,4026be4d642d4277bdb3a1b10c677bf3,0
7wins_9games_2losses_wr78_id102644.dck,7wins_9games_2losses_wr78_id102644,7,2,9,77.78,trophy,UR,40,7dd945f85f754751b0a9bc2ddb8d3261,0
6wins_9games_3losses_wr67_id116370.dck,6wins_9games_3losses_wr67_id116370,6,3,9,66.67,eliminated,WB,40,53e7b5b917464582b03882334af51f74,0
2wins_5games_3losses_wr40_id125860.dck,2wins_5games_3losses_wr40_id125860,2,3,5,40.00,eliminated,WB,40,94ed0b7c09694acdb2b6769651081879,0
2wins_5games_3losses_wr40_id051761.dck,2wins_5games_3losses_wr40_id051761,2,3,5,40.00,eliminated,UR,40,48525b351dc84844b30ed866b2be0be0,0
0wins_3games_3losses_wr0_id086048.dck,0wins_3games_3losses_wr0_id086048,0,3,3,0.00,eliminated,UBRG,40,59b9e81bd7d54271831b6b8cb5f11b9a,0
0wins_3games_3losses_wr0_id027024.dck,0wins_3games_3losses_wr0_id027024,0,3,3,0.00,eliminated,BG,40,1cf17e82fade46138d512ae02c96c6e2,0
7wins_9games_2losses_wr78_id010396.dck,7wins_9games_2losses_wr78_id010396,7,2,9,77.78,trophy,UG,41,744a11ef380d4fbfb08e6e2599ad009c,0
6wins_9games_3losses_wr67_id123029.dck,6wins_9games_3losses_wr67_id123029,6,3,9,66.67,eliminated,WR,40,82c09c12acdb4436a8c0afa0d6fa538e,1
1wins_4games_3losses_wr25_id100016.dck,1wins_4games_3losses_wr25_id100016,1,3,4,25.00,eliminated,BG,40,121ee82a931145bd857bebdc913c18d0,0
7wins_9games_2losses_wr78_id074820.dck,7wins_9games_2losses_wr78_id074820,7,2,9,77.78,trophy,UR,40,1a75e7acc7dd43caa59c069a5de32417,0
4wins_7games_3losses_wr57_id066977.dck,4wins_7games_3losses_wr57_id066977,4,3,7,57.14,eliminated,WR,40,2122735ba084495bb379c5ba4d760af3,0
1wins_4games_3losses_wr25_id118190.dck,1wins_4games_3losses_wr25_id118190,1,3,4,25.00,eliminated,BG,40,f1d5b6eb80494f03894ae5115df541d5,0
7wins_9games_2losses_wr78_id036962.dck,7wins_9games_2losses_wr78_id036962,7,2,9,77.78,trophy,UR,40,752bca3a34ab454a98be65b10b935142,1
1wins_4games_3losses_wr25_id072144.dck,1wins_4games_3losses_wr25_id072144,1,3,4,25.00,eliminated,UR,40,818e50331c754235b485dd2594bc0de2,0
5wins_8games_3losses_wr62_id017959.dck,5wins_8games_3losses_wr62_id017959,5,3,8,62.50,eliminated,BG,40,27298549e8764e9d8a294355419f3812,0
4wins_7games_3losses_wr57_id055786.dck,4wins_7games_3losses_wr57_id055786,4,3,7,57.14,eliminated,WR,40,9522d68777d84050aec5f9c8d0b952c9,0
7wins_8games_1losses_wr88_id020900.dck,7wins_8games_1losses_wr88_id020900,7,1,8,87.50,trophy,WR,40,fd07539d7ef04bdaa077a376d14dde40,0
0wins_3games_3losses_wr0_id131184.dck,0wins_3games_3losses_wr0_id131184,0,3,3,0.00,eliminated,WB,40,b742f806adc34fc7a0fc7e5425c3efb3,0
2wins_5games_3losses_wr40_id118192.dck,2wins_5games_3losses_wr40_id118192,2,3,5,40.00,eliminated,WB,40,a5ff196df75c403d83cc06a00084c4fd,0
2wins_5games_3losses_wr40_id009689.dck,2wins_5games_3losses_wr40_id009689,2,3,5,40.00,eliminated,WR,40,00c239b213d84997a02edd103664ad6f,0
6wins_9games_3losses_wr67_id026954.dck,6wins_9games_3losses_wr67_id026954,6,3,9,66.67,eliminated,WR,40,5ace9cf3423a458a82173a7ae2bb0817,0
6wins_9games_3losses_wr67_id021333.dck,6wins_9games_3losses_wr67_id021333,6,3,9,66.67,eliminated,BG,40,0460fe3d5edf48dea03c7cd78badf7c6,0
7wins_8games_1losses_wr88_id052433.dck,7wins_8games_1losses_wr88_id052433,7,1,8,87.50,trophy,BG,40,4310f3c186cc457d9a6128d4f14abae1,0
1wins_4games_3losses_wr25_id125666.dck,1wins_4games_3losses_wr25_id125666,1,3,4,25.00,eliminated,UR,40,1d7aa9f2de1340088434c623e74657e4,0
7wins_9games_2losses_wr78_id036291.dck,7wins_9games_2losses_wr78_id036291,7,2,9,77.78,trophy,WR,40,7bd23907fa8e4f96ac60680038aa2f2c,0
5wins_8games_3losses_wr62_id028202.dck,5wins_8games_3losses_wr62_id028202,5,3,8,62.50,eliminated,WB,40,50140dc027c84a94b6283a11d11317e9,0
6wins_9games_3losses_wr67_id052701.dck,6wins_9games_3losses_wr67_id052701,6,3,9,66.67,eliminated,UR,40,c1bbb69f10f1426e966f7b5a529fb149,0
0wins_3games_3losses_wr0_id030980.dck,0wins_3games_3losses_wr0_id030980,0,3,3,0.00,eliminated,BG,40,d1b528eb51b54d028c328d3f7e01654e,0
2wins_5games_3losses_wr40_id001619.dck,2wins_5games_3losses_wr40_id001619,2,3,5,40.00,eliminated,UBG,40,ad73ae997cdc4b25971fbaebd30e480a,0
6wins_9games_3losses_wr67_id055487.dck,6wins_9games_3losses_wr67_id055487,6,3,9,66.67,eliminated,UBG,40,01e7099dfc4d46baab9116969c14455f,0
5wins_8games_3losses_wr62_id118127.dck,5wins_8games_3losses_wr62_id118127,5,3,8,62.50,eliminated,UBRG,40,536847974e734a72bf44f5bdb3941161,0
0wins_3games_3losses_wr0_id087163.dck,0wins_3games_3losses_wr0_id087163,0,3,3,0.00,eliminated,WR,40,7e04f198beb34ae7b6e6ffbcd103ed52,0
3wins_6games_3losses_wr50_id115989.dck,3wins_6games_3losses_wr50_id115989,3,3,6,50.00,eliminated,WR,40,bc12e38f5be5475abd095dfd8424a603,0
7wins_8games_1losses_wr88_id005978.dck,7wins_8games_1losses_wr88_id005978,7,1,8,87.50,trophy,WB,40,099e917237504640b0f21cc7bfb22810,0
3wins_6games_3losses_wr50_id099759.dck,3wins_6games_3losses_wr50_id099759,3,3,6,50.00,eliminated,WR,40,4c9d3a9480d64a6cb855323a1bc818d7,0
4wins_7games_3losses_wr57_id106561.dck,4wins_7games_3losses_wr57_id106561,4,3,7,57.14,eliminated,WB,40,77390f6c67d84d579765ee02715abe09,0
0wins_3games_3losses_wr0_id015761.dck,0wins_3games_3losses_wr0_id015761,0,3,3,0.00,eliminated,UR,40,73ab767e475648d0bfff25108b10c589,1
3wins_6games_3losses_wr50_id080965.dck,3wins_6games_3losses_wr50_id080965,3,3,6,50.00,eliminated,WR,40,628249f0ea2c4a94b1d4c86513a0dfba,0
7wins_9games_2losses_wr78_id026172.dck,7wins_9games_2losses_wr78_id026172,7,2,9,77.78,trophy,WR,40,8971c1e217bc4b17b32d301e150375ab,0
4wins_7games_3losses_wr57_id073409.dck,4wins_7games_3losses_wr57_id073409,4,3,7,57.14,eliminated,WB,40,2257b98dd98b4d1c8af81a83f01188a8,0
6wins_9games_3losses_wr67_id006068.dck,6wins_9games_3losses_wr67_id006068,6,3,9,66.67,eliminated,WR,40,5cc772fe806e4af1a23d867ac6a9c178,0
1wins_4games_3losses_wr25_id015073.dck,1wins_4games_3losses_wr25_id015073,1,3,4,25.00,eliminated,BG,40,8c05182672334ea484b285e569f07d15,0
0wins_3games_3losses_wr0_id005420.dck,0wins_3games_3losses_wr0_id005420,0,3,3,0.00,eliminated,WR,40,c9b7c30643244583a971d63a02903f10,0
6wins_9games_3losses_wr67_id036348.dck,6wins_9games_3losses_wr67_id036348,6,3,9,66.67,eliminated,WB,40,b64bfd60501245329cd983e3f3a52523,0
6wins_9games_3losses_wr67_id092419.dck,6wins_9games_3losses_wr67_id092419,6,3,9,66.67,eliminated,WR,40,0e9d679208bb481b8e8fded3f3313382,0
7wins_9games_2losses_wr78_id106153.dck,7wins_9games_2losses_wr78_id106153,7,2,9,77.78,trophy,WUR,40,190eea9f6ea046668944a658e2f385ec,1
2wins_5games_3losses_wr40_id090768.dck,2wins_5games_3losses_wr40_id090768,2,3,5,40.00,eliminated,WB,40,2d08e00f1ff2451d88c1ab645da36a35,1
6wins_9games_3losses_wr67_id037505.dck,6wins_9games_3losses_wr67_id037505,6,3,9,66.67,eliminated,WR,40,424ab332c1474985836aa5bf616910c0,0
6wins_9games_3losses_wr67_id114709.dck,6wins_9games_3losses_wr67_id114709,6,3,9,66.67,eliminated,UG,40,3de22df016c7495c99aa8a6b8c4d81f0,0
6wins_9games_3losses_wr67_id028801.dck,6wins_9games_3losses_wr67_id028801,6,3,9,66.67,eliminated,URG,40,165daf29b5b14cf4beddea54a9ed3fe4,0
4wins_7games_3losses_wr57_id030821.dck,4wins_7games_3losses_wr57_id030821,4,3,7,57.14,eliminated,WB,40,763c150c3af640f08e9ea24d11fc54fd,0
1wins_4games_3losses_wr25_id100031.dck,1wins_4games_3losses_wr25_id100031,1,3,4,25.00,eliminated,WR,40,a7e463486cb1440997cede70313dee02,2
7wins_9games_2losses_wr78_id092063.dck,7wins_9games_2losses_wr78_id092063,7,2,9,77.78,trophy,URG,40,0597669dd8834a7f96fa6e782f930afd,0
5wins_8games_3losses_wr62_id035308.dck,5wins_8games_3losses_wr62_id035308,5,3,8,62.50,eliminated,UR,40,b4b0fb1754824cfa802c54ef70e89dc9,0
1wins_4games_3losses_wr25_id010817.dck,1wins_4games_3losses_wr25_id010817,1,3,4,25.00,eliminated,WB,40,834c707ab2744050bf0e62ae7e8e5376,0
2wins_5games_3losses_wr40_id102901.dck,2wins_5games_3losses_wr40_id102901,2,3,5,40.00,eliminated,WB,40,4ab8cbe8661e4ea1a9729e1e93b52a49,1
6wins_9games_3losses_wr67_id075796.dck,6wins_9games_3losses_wr67_id075796,6,3,9,66.67,eliminated,WB,40,8c6c7181b7074635be341af519249157,0
3wins_6games_3losses_wr50_id094215.dck,3wins_6games_3losses_wr50_id094215,3,3,6,50.00,eliminated,UR,40,7e3927399ff241a2885727a6cbb68f40,0
5wins_8games_3losses_wr62_id008214.dck,5wins_8games_3losses_wr62_id008214,5,3,8,62.50,eliminated,BG,40,2c74b60da4f0476384c103ae4690b020,0
4wins_7games_3losses_wr57_id084221.dck,4wins_7games_3losses_wr57_id084221,4,3,7,57.14,eliminated,WBG,40,e7fe52326c9b477daba7ad012b5b9063,0
1wins_4games_3losses_wr25_id034340.dck,1wins_4games_3losses_wr25_id034340,1,3,4,25.00,eliminated,WR,40,5960e701d69a4464a548c54c56a69797,0
4wins_7games_3losses_wr57_id078936.dck,4wins_7games_3losses_wr57_id078936,4,3,7,57.14,eliminated,WR,40,33d90cd388dd4e4099e7f21eb63a4e16,0
2wins_5games_3losses_wr40_id104350.dck,2wins_5games_3losses_wr40_id104350,2,3,5,40.00,eliminated,UR,40,b2f8e4ef264c4ff3b330ee64cdd346b1,0
2wins_5games_3losses_wr40_id036131.dck,2wins_5games_3losses_wr40_id036131,2,3,5,40.00,eliminated,WR,40,5aabdceedf384c29a834330b5d878a65,0
6wins_9games_3losses_wr67_id059489.dck,6wins_9games_3losses_wr67_id059489,6,3,9,66.67,eliminated,URG,40,73c9c0da5bae40959a63bca336854583,0
7wins_8games_1losses_wr88_id039819.dck,7wins_8games_1losses_wr88_id039819,7,1,8,87.50,trophy,WR,40,24ec8075a67f4a0d8b293228ad67acf3,0
5wins_8games_3losses_wr62_id103062.dck,5wins_8games_3losses_wr62_id103062,5,3,8,62.50,eliminated,UR,40,98d266bd0f6f4b1b97c07a38f4db6536,0
5wins_8games_3losses_wr62_id093471.dck,5wins_8games_3losses_wr62_id093471,5,3,8,62.50,eliminated,UR,40,95dfed87917d4798be689423c4f36bd4,0
3wins_6games_3losses_wr50_id006295.dck,3wins_6games_3losses_wr50_id006295,3,3,6,50.00,eliminated,WUR,40,8ab6b52c0aa749ba835d61c9994808e3,0
1wins_4games_3losses_wr25_id098581.dck,1wins_4games_3losses_wr25_id098581,1,3,4,25.00,eliminated,UR,40,3307a49bc2974447bb639cb0741a3497,0
3wins_6games_3losses_wr50_id102192.dck,3wins_6games_3losses_wr50_id102192,3,3,6,50.00,eliminated,WB,40,23da36067bdc475d8aa62287b4f47654,0
1wins_4games_3losses_wr25_id113027.dck,1wins_4games_3losses_wr25_id113027,1,3,4,25.00,eliminated,UBG,40,77622374c1b9457c80526785dd293554,0
6wins_9games_3losses_wr67_id074978.dck,6wins_9games_3losses_wr67_id074978,6,3,9,66.67,eliminated,UR,40,0871e5c620674812a7c7bbe6da0f2f95,0
6wins_9games_3losses_wr67_id113972.dck,6wins_9games_3losses_wr67_id113972,6,3,9,66.67,eliminated,WB,40,e3586c6b116e4db78efe248d28404013,0
1wins_4games_3losses_wr25_id063185.dck,1wins_4games_3losses_wr25_id063185,1,3,4,25.00,eliminated,BG,40,1e52fa08c9274267956d709902afda0c,0
4wins_7games_3losses_wr57_id045961.dck,4wins_7games_3losses_wr57_id045961,4,3,7,57.14,eliminated,WR,40,6692fa3ffdd54189beb6db4055e58884,0
6wins_9games_3losses_wr67_id067423.dck,6wins_9games_3losses_wr67_id067423,6,3,9,66.67,eliminated,UG,40,61c1e56d93c04c6bad65809290560de1,0
5wins_8games_3losses_wr62_id019169.dck,5wins_8games_3losses_wr62_id019169,5,3,8,62.50,eliminated,UR,40,1e836239fc4b44aeb8aa24e2f6993290,1
5wins_8games_3losses_wr62_id106099.dck,5wins_8games_3losses_wr62_id106099,5,3,8,62.50,eliminated,WB,40,35782aa9d2f943ae91a7b7464c3f2ab3,2
5wins_8games_3losses_wr62_id001911.dck,5wins_8games_3losses_wr62_id001911,5,3,8,62.50,eliminated,WB,40,8b94fbdd7da04d8da8f3a16671858c03,0
1wins_4games_3losses_wr25_id070832.dck,1wins_4games_3losses_wr25_id070832,1,3,4,25.00,eliminated,UR,40,ced4211dcb3e46c3b57ff352eef48664,0
3wins_6games_3losses_wr50_id051874.dck,3wins_6games_3losses_wr50_id051874,3,3,6,50.00,eliminated,WB,40,c8205b2c0b5b4320b77c2ad9f302c851,0
7wins_8games_1losses_wr88_id127357.dck,7wins_8games_1losses_wr88_id127357,7,1,8,87.50,trophy,UR,42,f3fcf65c03474e3ebf08d6519b5b4b08,0
2wins_5games_3losses_wr40_id018886.dck,2wins_5games_3losses_wr40_id018886,2,3,5,40.00,eliminated,WB,40,2059c29581f14938be410f6e09dbaebb,0
0wins_3games_3losses_wr0_id002816.dck,0wins_3games_3losses_wr0_id002816,0,3,3,0.00,eliminated,WR,40,568deca2527743f39f2197e6aba1667c,0
5wins_8games_3losses_wr62_id096881.dck,5wins_8games_3losses_wr62_id096881,5,3,8,62.50,eliminated,WB,40,20950494cf1f446c8251233a8f82a6c3,0
1wins_4games_3losses_wr25_id074109.dck,1wins_4games_3losses_wr25_id074109,1,3,4,25.00,eliminated,UR,40,082ec925c61e411491ddb6f5577ef70a,0
6wins_9games_3losses_wr67_id001906.dck,6wins_9games_3losses_wr67_id001906,6,3,9,66.67,eliminated,WR,40,b6edbfda5f30421e8bed503f0b226d81,0
7wins_8games_1losses_wr88_id106081.dck,7wins_8games_1losses_wr88_id106081,7,1,8,87.50,trophy,UR,40,57f69443fce14d278a7e6c57f6ad3489,0
3wins_6games_3losses_wr50_id001555.dck,3wins_6games_3losses_wr50_id001555,3,3,6,50.00,eliminated,WR,40,943edcc8c8c741cbbc676a5b3b7b4fbf,0
6wins_9games_3losses_wr67_id077492.dck,6wins_9games_3losses_wr67_id077492,6,3,9,66.67,eliminated,UG,40,60e49c7ba92b4e1a9bc8c6483e0b63b9,0
6wins_9games_3losses_wr67_id123738.dck,6wins_9games_3losses_wr67_id123738,6,3,9,66.67,eliminated,WR,40,8884efd50fdc415eb1ad143b73dfb175,0
3wins_6games_3losses_wr50_id049820.dck,3wins_6games_3losses_wr50_id049820,3,3,6,50.00,eliminated,BG,40,b9ee20be6b794a6d878dc17a7b64a531,0
5wins_8games_3losses_wr62_id010632.dck,5wins_8games_3losses_wr62_id010632,5,3,8,62.50,eliminated,UBG,40,79877db78c7d4c7780e914834d409617,0
3wins_6games_3losses_wr50_id085583.dck,3wins_6games_3losses_wr50_id085583,3,3,6,50.00,eliminated,WUR,40,16948f783b4f48bfbf910d4468c57889,0
6wins_9games_3losses_wr67_id068240.dck,6wins_9games_3losses_wr67_id068240,6,3,9,66.67,eliminated,UR,40,101eb940b5de478db8c8ba41b71e1cd8,0
7wins_8games_1losses_wr88_id084323.dck,7wins_8games_1losses_wr88_id084323,7,1,8,87.50,trophy,BG,40,67e8196edc564cadb6d75f9c4d02ab45,0
1wins_4games_3losses_wr25_id114905.dck,1wins_4games_3losses_wr25_id114905,1,3,4,25.00,eliminated,URG,41,7880c0adb8a34e6eb594355467e2917b,1
7wins_8games_1losses_wr88_id006721.dck,7wins_8games_1losses_wr88_id006721,7,1,8,87.50,trophy,WB,40,0e469e494efd492d828d2e4563005330,1
6wins_9games_3losses_wr67_id064065.dck,6wins_9games_3losses_wr67_id064065,6,3,9,66.67,eliminated,UG,40,2d817d71c4d94893a3d4f8fb41ceb7f4,0
4wins_7games_3losses_wr57_id025952.dck,4wins_7games_3losses_wr57_id025952,4,3,7,57.14,eliminated,UG,40,5569218496264064be2a955e53dcf66d,0
7wins_8games_1losses_wr88_id061920.dck,7wins_8games_1losses_wr88_id061920,7,1,8,87.50,trophy,UG,40,da95f9e127c2462cbee73826c3e71b4c,0
1wins_4games_3losses_wr25_id010926.dck,1wins_4games_3losses_wr25_id010926,1,3,4,25.00,eliminated,WB,40,3b08346dbe8d4837bf2dc62518c5dedb,0
0wins_3games_3losses_wr0_id112306.dck,0wins_3games_3losses_wr0_id112306,0,3,3,0.00,eliminated,WR,40,fa83c51537844dec80649917599f261d,0
0wins_3games_3losses_wr0_id122141.dck,0wins_3games_3losses_wr0_id122141,0,3,3,0.00,eliminated,BG,40,06b663812d274940b617c122d7331d02,0
7wins_9games_2losses_wr78_id082429.dck,7wins_9games_2losses_wr78_id082429,7,2,9,77.78,trophy,WURG,40,2ef29a63820243c28f892d928f78a015,0
3wins_6games_3losses_wr50_id054250.dck,3wins_6games_3losses_wr50_id054250,3,3,6,50.00,eliminated,UR,40,32ed8f8c39d54bda81bce3c3144064a0,1
6wins_9games_3losses_wr67_id059752.dck,6wins_9games_3losses_wr67_id059752,6,3,9,66.67,eliminated,UG,40,3e307b612b584b29a6fd44c27e508f60,0
5wins_8games_3losses_wr62_id003522.dck,5wins_8games_3losses_wr62_id003522,5,3,8,62.50,eliminated,WURG,41,4ec1815ad37d4a7b9e25f47783b926c0,0
6wins_9games_3losses_wr67_id087400.dck,6wins_9games_3losses_wr67_id087400,6,3,9,66.67,eliminated,URG,40,78430f4cb72649de8ddb046a72620922,0
7wins_8games_1losses_wr88_id093523.dck,7wins_8games_1losses_wr88_id093523,7,1,8,87.50,trophy,BG,40,07cf56649935475b871a45a618595790,0
6wins_9games_3losses_wr67_id052855.dck,6wins_9games_3losses_wr67_id052855,6,3,9,66.67,eliminated,URG,40,21143cffbcde428d9f329e3a960d529f,0
7wins_9games_2losses_wr78_id003126.dck,7wins_9games_2losses_wr78_id003126,7,2,9,77.78,trophy,WB,40,35fdd976119d4c7aaff11153d05aa69b,0
4wins_7games_3losses_wr57_id046429.dck,4wins_7games_3losses_wr57_id046429,4,3,7,57.14,eliminated,UBG,40,b45bd7ef0c7b4124afe81450f0e26713,0
2wins_5games_3losses_wr40_id087434.dck,2wins_5games_3losses_wr40_id087434,2,3,5,40.00,eliminated,WR,40,2a0acda0407e4d8aa4333a4163539467,0
5wins_8games_3losses_wr62_id076919.dck,5wins_8games_3losses_wr62_id076919,5,3,8,62.50,eliminated,UR,40,4452357430ca4d1dbadea706c324f8ba,0
3wins_6games_3losses_wr50_id063238.dck,3wins_6games_3losses_wr50_id063238,3,3,6,50.00,eliminated,UR,40,99fb34bac8b74ef4ba15c8fc3a1142b7,0
7wins_7games_0losses_wr100_id001905.dck,7wins_7games_0losses_wr100_id001905,7,0,7,100.00,trophy,WUR,40,508a8957388a4fb79772f3a5c2dd184c,2
0wins_3games_3losses_wr0_id073965.dck,0wins_3games_3losses_wr0_id073965,0,3,3,0.00,eliminated,WR,41,75930a5e908548a28bd78684643b0bc0,0
3wins_6games_3losses_wr50_id032918.dck,3wins_6games_3losses_wr50_id032918,3,3,6,50.00,eliminated,WR,40,33f66f2d71aa420abe3ba5d99c3cfdb2,0
3wins_6games_3losses_wr50_id050916.dck,3wins_6games_3losses_wr50_id050916,3,3,6,50.00,eliminated,WB,40,b036e3a2a6ba46f1a2a10d035605a87c,1
0wins_3games_3losses_wr0_id072486.dck,0wins_3games_3losses_wr0_id072486,0,3,3,0.00,eliminated,UR,40,c6ee9c1bf9f84984883448f3c993c88e,1
4wins_7games_3losses_wr57_id119362.dck,4wins_7games_3losses_wr57_id119362,4,3,7,57.14,eliminated,BG,41,545456dcedda496da55999741e73b718,0
5wins_8games_3losses_wr62_id052375.dck,5wins_8games_3losses_wr62_id052375,5,3,8,62.50,eliminated,WBG,40,fb6c6b14e61e47418a458fee7701ea41,0
4wins_7games_3losses_wr57_id008191.dck,4wins_7games_3losses_wr57_id008191,4,3,7,57.14,eliminated,WB,40,1d59ed75690b4fb8a5191118a8b802ff,1
6wins_9games_3losses_wr67_id050491.dck,6wins_9games_3losses_wr67_id050491,6,3,9,66.67,eliminated,BG,40,3873d70ad0ea4c9bb1db7d82ea2908c7,0
2wins_5games_3losses_wr40_id078908.dck,2wins_5games_3losses_wr40_id078908,2,3,5,40.00,eliminated,BG,40,b7456bd7102b4dafbddad4e7fe88a905,0
4wins_7games_3losses_wr57_id025079.dck,4wins_7games_3losses_wr57_id025079,4,3,7,57.14,eliminated,URG,40,fdba5c3325544bfa907392972852c453,0
4wins_7games_3losses_wr57_id098673.dck,4wins_7games_3losses_wr57_id098673,4,3,7,57.14,eliminated,WR,40,f40b08f09b524e25b0b0c7773eaa2ac9,0
4wins_7games_3losses_wr57_id104864.dck,4wins_7games_3losses_wr57_id104864,4,3,7,57.14,eliminated,WR,40,6f581db7540245ce8a740bc4d8c1aa18,0
4wins_7games_3losses_wr57_id035482.dck,4wins_7games_3losses_wr57_id035482,4,3,7,57.14,eliminated,WB,40,03bc8b7969e247ed95f575b53583f0d6,0
0wins_3games_3losses_wr0_id021095.dck,0wins_3games_3losses_wr0_id021095,0,3,3,0.00,eliminated,UR,40,4395369c4eb44ab39209657df49a9f73,0
1wins_4games_3losses_wr25_id071603.dck,1wins_4games_3losses_wr25_id071603,1,3,4,25.00,eliminated,URG,40,176d5d0923714c26963d55e816f5fb35,1
7wins_9games_2losses_wr78_id104005.dck,7wins_9games_2losses_wr78_id104005,7,2,9,77.78,trophy,WBR,40,5472034c15f94a788f3ad535618c3fdb,0
5wins_8games_3losses_wr62_id009587.dck,5wins_8games_3losses_wr62_id009587,5,3,8,62.50,eliminated,UR,40,2274c74645f040649a090618c827bdec,0
0wins_3games_3losses_wr0_id059740.dck,0wins_3games_3losses_wr0_id059740,0,3,3,0.00,eliminated,UR,40,43a4cf06d35448a1b90c4e47be6af144,0
0wins_3games_3losses_wr0_id076269.dck,0wins_3games_3losses_wr0_id076269,0,3,3,0.00,eliminated,BG,40,62584a8f94af4712a49cd4c74a275816,0
6wins_9games_3losses_wr67_id097576.dck,6wins_9games_3losses_wr67_id097576,6,3,9,66.67,eliminated,UR,40,79bfbfaebca8420d8bd6b8378c193965,0
1wins_4games_3losses_wr25_id014996.dck,1wins_4games_3losses_wr25_id014996,1,3,4,25.00,eliminated,WR,40,0ddfd310090548fdbba4b1a08387aead,0
7wins_7games_0losses_wr100_id059444.dck,7wins_7games_0losses_wr100_id059444,7,0,7,100.00,trophy,WUR,40,149f488dc2174b4eba8a82212b71a1b5,0
1wins_4games_3losses_wr25_id018808.dck,1wins_4games_3losses_wr25_id018808,1,3,4,25.00,eliminated,UR,40,7c5a35f16f4b4dfeaf232988a81d7fd6,0
2wins_5games_3losses_wr40_id032959.dck,2wins_5games_3losses_wr40_id032959,2,3,5,40.00,eliminated,WB,40,4b0410acef2e4560abf27d5ff9f6be45,0
5wins_8games_3losses_wr62_id118376.dck,5wins_8games_3losses_wr62_id118376,5,3,8,62.50,eliminated,UG,40,523d1d6354f74b3b936792cd822755f0,0
6wins_9games_3losses_wr67_id030810.dck,6wins_9games_3losses_wr67_id030810,6,3,9,66.67,eliminated,WR,40,4dceb68dd3644fca8f1aa8790cf80ce9,0
6wins_9games_3losses_wr67_id076650.dck,6wins_9games_3losses_wr67_id076650,6,3,9,66.67,eliminated,UG,40,4390f66072f74533984922fa81d8f2f9,0
0wins_3games_3losses_wr0_id033159.dck,0wins_3games_3losses_wr0_id033159,0,3,3,0.00,eliminated,UR,40,6d545e535d7d4fbf8ece3100ff300046,0
6wins_9games_3losses_wr67_id042701.dck,6wins_9games_3losses_wr67_id042701,6,3,9,66.67,eliminated,UR,40,39a71ac01c0b4799bee9341e7253857f,0
4wins_7games_3losses_wr57_id076732.dck,4wins_7games_3losses_wr57_id076732,4,3,7,57.14,eliminated,BG,40,fdfe3bfd343d49a69c20255cba3b3831,0
1wins_4games_3losses_wr25_id124078.dck,1wins_4games_3losses_wr25_id124078,1,3,4,25.00,eliminated,WB,40,f197ad1a7dd5447688dcbefca45714b1,0
3wins_6games_3losses_wr50_id030057.dck,3wins_6games_3losses_wr50_id030057,3,3,6,50.00,eliminated,UBG,40,8e1299f891554d0b86388693ebcf327e,0
7wins_8games_1losses_wr88_id123292.dck,7wins_8games_1losses_wr88_id123292,7,1,8,87.50,trophy,WB,40,70d77d6a16de4c81a416f469aa169562,0
5wins_8games_3losses_wr62_id112173.dck,5wins_8games_3losses_wr62_id112173,5,3,8,62.50,eliminated,WR,40,1d5714761cbf4434a442805334445e36,0
4wins_7games_3losses_wr57_id129234.dck,4wins_7games_3losses_wr57_id129234,4,3,7,57.14,eliminated,WB,40,0e350bcacf404898b29728e0aba69fff,0
5wins_8games_3losses_wr62_id080879.dck,5wins_8games_3losses_wr62_id080879,5,3,8,62.50,eliminated,WB,40,78080db17a9c46269b07e755320d499a,0
4wins_7games_3losses_wr57_id132063.dck,4wins_7games_3losses_wr57_id132063,4,3,7,57.14,eliminated,UR,40,360a49ce468648499b3f25f0d426bbeb,0
0wins_3games_3losses_wr0_id010923.dck,0wins_3games_3losses_wr0_id010923,0,3,3,0.00,eliminated,UBG,40,69d16abeb45c4c43b5a914a46135fc0d,0
2wins_5games_3losses_wr40_id110214.dck,2wins_5games_3losses_wr40_id110214,2,3,5,40.00,eliminated,UG,40,96600b1d2f794337bacb9236d929eb92,0
2wins_5games_3losses_wr40_id109458.dck,2wins_5games_3losses_wr40_id109458,2,3,5,40.00,eliminated,UBG,40,19c1d13f33904f918cad5a31f1edf364,0
2wins_5games_3losses_wr40_id012272.dck,2wins_5games_3losses_wr40_id012272,2,3,5,40.00,eliminated,BG,40,d1d24d691e1e44399a7710f20c6ac991,0
6wins_9games_3losses_wr67_id051721.dck,6wins_9games_3losses_wr67_id051721,6,3,9,66.67,eliminated,BG,40,2ddc43d1dc284a9592ce863fbc31ad0c,0
5wins_8games_3losses_wr62_id118781.dck,5wins_8games_3losses_wr62_id118781,5,3,8,62.50,eliminated,UR,40,a7dabb30ee7543779ed13b234f4da325,0
5wins_8games_3losses_wr62_id116528.dck,5wins_8games_3losses_wr62_id116528,5,3,8,62.50,eliminated,BG,40,33016caf3b9a4a5bbe566361132a3898,0
